Fecha,Alambre,Alambre y derivados,Alambrón,Arrabio,Barras,Caliente,Carbón Mineral,Chatarra,"Cintas, Tiras y Flejes",Coque,Derivados de alambre,Ferroaleaciones,Fierro Esponja,Frío,Granallas y Polvos,HIERRO DE PRIMERA FUSIÓN,"Lingotes, Palanquillas, etc.",Lámina con Recubrimiento,Material Relaminable,Mineral de Hierro,PLANOS,Perfiles Comerciales formados en Caliente,Perfiles Estructurales (Caliente y Frío),Perfiles Inoxidables y Aleados,Planchón,Planos con Otros Recubiertos y Trabajos,Planos de Acero Aleado,Planos de Acero Inoxidable,Planos de Acero al Silicio,Rieles,TUBOS CON Y SIN COSTURA,Tubos c/Costura > 406.4 mm,Tubos c/Costura ≤ 406.4 mm,Tubos con Costura,Tubos sin Costura,Varilla Corrugada
2012-01,174085.34337198356,171911.03482698355,211396.30927899198,378650.2033305076,143692.6593176188,83703.2478862296,1238607.498147,527056.755448,580.9846199999997,208494.98103999998,-2174.308545,23600.269344333334,379744.4319928468,-3030.944611,3621.121123,758394.6353233544,-5982.079997000001,200827.92965391368,1585.9638,703658.985377,909321.4453277856,22285.253272174778,80672.30327522961,1826.937898,246078.13407292144,-5699.180881000001,71706.360771,40838.92654254046,17068.107611000003,8172.3337200000005,139305.0061353196,53160.57710753981,32728.62095553981,85889.19806307962,53415.80807223998,284966.4206736357
2012-02,149058.52137269982,146475.3813196998,155039.53980703672,413296.0159656081,117447.83960203205,72668.55206100112,1922942.1923629998,578663.56666,615.9925420000002,185862.1734,-2583.140053000001,20688.68029533333,309371.233407947,-4403.8610739999995,3177.3721029999997,722667.2493735552,-624.7604420000025,229896.3102358685,1696.615118,465396.50024100003,1065734.4128595898,24477.446122192705,68264.69098700111,2202.132017,266921.5000922017,-16369.615969999999,93181.799286,42839.727600386075,18682.595472,1233.0710000000001,90049.44891187301,42525.69333901027,27495.033624010277,70020.72696302054,20028.72194885247,262093.71166535516
2012-03,176754.6898369727,172412.65348297273,174304.30043700326,456867.0024979609,104268.58701999138,64911.50000524355,1916257.926208,623630.20222,658.6344969999998,256325.131173,-4342.036354,21216.068594333334,526288.1051733197,-2238.0990229999998,3922.151905,983155.1076712806,1096.364913999998,259519.03069881143,2463.127379,563902.750901,1081389.9930566754,26505.828149253884,62673.40098224355,2121.1319240000003,249652.60507299367,-1179.9585230000002,90669.96583799999,44076.30411870459,15262.523583999999,2135.913,91075.37194773955,37667.179393975355,24261.44871811533,61928.628112090686,29146.743835648864,230539.28343634366
2012-04,172214.0923698512,169208.5392498512,196546.52195290264,445089.5854001327,127875.29343433915,59966.05368059014,1547693.584851,564333.2166739999,732.2805380000001,196718.511214,-3005.5531199999978,21791.43488533333,522694.6926380894,-2582.0633390000003,3415.2101879999996,967784.2780382221,5880.516526999996,152818.47455105273,2778.45388,761169.030593,1055669.731013544,31165.947962468563,57383.990341590135,744.3698999999999,222939.123308895,-6830.525989999999,83021.31549899999,39889.52994931627,16667.330821,16884.486,105644.39981525738,32122.25212156044,24930.31385756044,57052.565979120875,48591.8338361365,231182.61899645306
2012-05,175401.46208829113,171266.29144729115,162449.6232077668,342971.7697403591,134190.19653593205,67928.92526614491,2105668.2361640004,585253.6953329999,-540.673918,205871.361612,-4135.170641000001,21907.022310333334,479065.59216038254,-3034.0846169999995,4525.560144,822037.3619007417,-19324.945740000003,276903.9599673435,2271.219717,726302.733162,1114249.3359331228,26119.126534460025,64894.84064914491,1468.422478,242832.2314995348,-3891.6695519999994,106830.96301699999,46402.43784094564,16455.158635,3802.7065,111334.48087797093,32993.990324731036,33304.51875473105,66298.50907946209,45035.97179850884,256490.49143560953
2012-06,150367.49296979577,149326.98489879575,151086.57711579718,215954.25580008895,114955.89749868149,58621.24702489085,1953338.2739980002,636160.019256,-953.2609099999997,195937.74719800003,-1040.508071000001,16917.940082333334,526896.7594975655,-667.3453640000002,3585.272419,742851.0152976544,-23649.713852000004,241442.53247386348,2950.088711,142730.43250899995,1036167.1548422484,27341.508879453533,57953.90166089084,1268.394618,203491.71147154982,-1122.989195,99939.44067699999,50321.20393195287,19641.390319000002,1309.509,131132.43247291975,44748.712631616116,39140.7516876161,83889.46431923221,47242.96815368754,288145.33082021365
2012-07,159869.11739989833,157280.20753103832,187213.67581222017,413160.7344273761,131002.86570674043,78189.44282235907,1912156.7596540002,591047.265109,-479.7130299999999,234972.92991900002,-2588.909868859996,21729.74163733333,457854.3566399329,-1613.4857950000005,3073.574015,871015.091067309,-5710.544252,235112.11386060406,2876.403539,635445.286056,1063902.89441296,29667.448669094436,76575.95702735908,1533.184341,275620.96460968466,-5480.537176000001,105201.39609,45507.39468123533,17606.450015000002,3693.404,116191.73165073936,46084.40969819876,38696.18786919875,84780.59756739752,31411.13408334183,281589.58917129686
2012-08,158846.07712742724,156699.02933485724,194067.51807583604,406977.31357021077,120741.87086365705,70036.29580993949,1615474.574976,691119.720693,1704.6536270000006,208065.076186,-2147.047792569998,17096.65117833333,521113.1153414814,-1720.1116389999993,4050.3571310000007,928090.4289116922,10097.856710999999,280476.4958873334,2120.311525,215487.20097699994,1138664.2930268694,21535.09263420428,68316.1841709395,2729.883181,207428.94481974782,-3693.099373000001,118887.78136200002,51578.46514344944,15746.221267,5125.534,140866.08834560134,57196.45046209006,42514.517587090064,99710.96804918013,41155.1202964212,261473.568240254
2012-09,177054.98709077592,175583.63199677592,214228.505698427,430146.9136594305,108971.77219821233,68625.23183175376,1341195.765007,573676.638569,73.92278399999987,193258.830579,-1471.3550939999996,18390.774369333332,497321.35442412534,-824.6959539999989,3610.02557,927468.2680835559,2419.3891820000017,224766.85976066973,3426.227697,490802.3860429999,1003898.9670295119,22653.135782753754,67800.53587775378,1160.312319,261575.19423869977,-9324.790603000001,86953.926001,41556.76256651171,13994.186999,5027.762000000001,169360.3885701727,61113.233486763405,54847.09175276344,115960.32523952684,53400.06333064588,267380.63932081684
2012-10,147421.28196867154,145846.57194967152,188620.8922412094,409358.8054097701,129100.62386017396,75633.39393932703,2126356.972165,633141.788726,-373.756122,242433.140426,-1574.710019000002,20202.55006733333,471394.02752812597,264.7607680000028,3977.743699,880752.832937896,9276.004938,245808.21662897783,2760.354,295578.7918659999,1080313.7249383666,18810.849023244,75898.15470732705,603.710022,191452.6667783021,-2456.5848350000006,86841.70322900002,46960.62225076507,15153.073472000004,4335.948,148749.18110938973,48845.061782021025,51697.15095502098,100542.212737042,48206.96837234772,288914.6319844108
2012-11,162409.9664743186,161436.68470931856,193339.62741996816,407581.8073903699,121136.46384491662,80601.42973267264,1777456.3137669999,590713.061951,678.2218700000003,188078.731209,-973.281764999997,21137.747745333334,485157.59405147267,-180.1748439999992,3759.43588,892739.4014418426,-1225.3837670000003,233369.68758743652,2262.27,-100438.27109300008,1074365.8050064547,19045.605415238053,80421.25488867264,2545.984511,196910.95837937656,-1870.2853529999993,71953.075317,49118.829600458455,16419.960757000004,3651.4339999999997,110033.99973655396,40154.320118404874,43292.94045740487,83447.26057580975,26586.73916074421,260872.56396530123
2012-12,165350.5523003148,161359.52607731477,185882.29326582068,455207.9850021852,98830.95703670438,57223.843130847854,1419456.783418,654153.2526219999,547.1415179999998,239762.938254,-3991.0262230000044,22193.50438633333,539200.2142447109,-4918.067517999999,2559.184486,994408.1992468961,-42390.750073999996,212554.142597125,1096.890473,111471.796813,978506.3919312176,14924.64543849,52305.77561284785,3491.94257,199331.68571309256,-8888.087474,91394.90290599997,34373.77952573406,11328.401437,14283.051,138884.8503786028,50542.13343608888,43600.76439208891,94142.89782817778,44741.952550425005,205878.38744231302
2013-01,163434.38722013362,161938.02748813358,203237.5749744169,452138.58954455156,57455.628787000016,64695.91903356899,1439886.102265,620054.540028,-1146.408372,191267.81226500002,-1496.359732,25500.287115333333,554103.9091651996,-2808.258147,3942.559545,1006242.4987097512,11027.322725000002,268728.06498154777,1195.823,615621.6067530001,1051748.3754266698,18099.793449332,61887.66088656899,2447.426301,272915.36237499997,13282.733366966439,103214.53731300002,59929.78729296643,15687.764012000003,7308.090091,155824.93483595992,51493.49436379486,51756.89365379486,103250.38801758972,52574.54681837022,282082.8282855275
2013-02,142024.70120065723,139227.43807565724,191400.19453322663,414311.0710053648,100757.59930399999,57637.85103038201,1804516.683281,592489.704173,-193.19499599999995,222750.673974,-2797.2631249999995,20882.78724033333,471829.92265245534,-3505.5634850000006,3739.7561530000003,886140.9936578202,1666.8918890000023,263935.7555011303,2920.883,121225.76933299995,1051764.6840728002,10076.051547389,54132.287545382,2896.6834849999996,178259.387517,10969.986300700151,89959.496685,51561.44910670016,14996.304558,5904.421358,142945.16511981885,52020.012479943245,38509.07941394325,90529.09189388649,52416.07322593236,262512.8233228078
2013-03,143473.527596813,137962.57829881296,169704.78827200347,446019.1550219635,97445.27091499999,67802.71451596198,1420807.2737009998,617326.736321,651.456977,194490.997498,-5510.949297999997,21836.567577333335,553357.909287492,-3791.638758000001,3606.33318,999377.0643094556,15280.963367999999,272497.9652278712,2371.779,74708.10172099993,977749.5117645399,9097.156738767999,64011.075757962,3867.36868,268780.504747,13267.62068515951,70028.22362199999,36485.642462159514,7333.100189000001,7582.691849000001,137510.67318233446,50756.38003768021,42755.12305868021,93511.50309636042,43999.17008597404,235804.25500942057
2013-04,130318.616922352,123974.311936352,158023.49782763305,388311.04589185875,117230.974991,70098.375666907,2002016.19653,539037.956578,-107.62269899999978,194965.723361,-6344.304986000001,21497.702520333332,488314.0040656603,-4211.693503,4065.158959,876625.049957519,-26665.652871000006,289373.1399944248,1704.101336,-501038.19609999994,1047371.131191367,16095.466650411001,65886.682163907,2117.222722,199988.44342700002,12200.070466758769,94542.82999200004,58287.66208275877,20756.074375000004,11455.611168000001,126657.59566393579,47130.65448882319,32591.447271823185,79722.10176064637,46935.49390328941,242912.39280652805
2013-05,163232.24019214415,159136.40377714415,168141.69118930717,419882.8544582393,89891.563331,71465.479976024,2206895.44595,589752.840362,349.17582100000004,251428.258853,-4095.836414999998,26030.292776333332,486030.1222922915,-3159.569842,3906.453094,905912.9767505308,-25873.404006999997,283200.43840074056,979.010026,-351946.986471,1019931.3542685802,19974.705740598,68305.910134024,1267.859155,141331.133002,8980.933048983872,82703.33918899999,51962.40404098387,15429.485748000001,8031.771218999999,111251.95609837162,38393.82278161262,33783.9352546126,72177.75803622522,39074.1980621464,275684.9218864532
2013-06,144855.01756352975,140627.62486652975,168820.80953276998,317640.64768991363,91299.935798,50421.611304274,1491285.942241,516358.44277599995,-737.4405479999998,207203.644253,-4227.392697,15733.22578033333,498909.4182133689,-1848.3902799999994,3653.950989,816550.0659032825,-9701.383545,271489.86375933647,939.867,-267698.6796380001,896463.5699884761,16994.179985128,48573.221024274004,768.4631210000001,162198.175568,10064.303389254303,71438.08910599998,52727.3356992543,11139.870141000001,2777.472978,105927.92389170945,48026.168474153936,35918.54775415394,83944.71622830787,21983.207663401583,234899.56049273425
2013-07,144881.73953535256,142770.32119935256,163808.6363490517,463728.5612015024,102046.944686,60065.838012821005,1600119.974182,577071.338189,-67.91955999999982,204913.09905400002,-2111.4183360000006,19039.83979033333,551393.0300096165,-2914.7868220000005,4102.409659,1015121.591211119,-16230.241837,282276.2454414318,2032.859039,-170328.36638299993,995026.13977457,35726.73164676801,57151.051190820996,1190.573247,212472.95360999997,6780.546255992376,84442.07980900002,33777.54546499237,14394.143133,15587.208255,120145.14141293848,40137.8770468145,35070.84781681451,75208.724863629,44936.41654930948,237185.23718756132
2013-08,160656.55060289288,157929.18029889287,195947.00720735712,485107.0140561949,102146.070207,68471.225744276,1739464.747774,545254.582334,-851.8519610000003,249584.857304,-2727.370303999998,21304.868084333335,587272.910546523,-3271.2922900000003,3960.376772,1072379.924602718,-41266.13844,288219.1547390349,1539.933599,-22570.794618999935,1065567.99573881,39996.07374415,65199.933454276004,953.072717,257819.09924299998,7176.14181119547,82656.48309499999,47856.90753519547,14256.492247,2695.542973,129141.68872677436,64494.43089891616,45565.85016291616,110060.28106183233,19081.40766494203,264501.17493880214
2013-09,149388.45015289495,145967.79881989496,170680.04667903198,423074.45373563544,94401.059108,64658.352546851995,1562636.5697819998,653320.5403590001,1205.199619,205263.053861,-3420.6513330000025,21497.463427333332,476178.51978083106,-3884.217908,3443.858594,899252.9735164666,-50566.025725,270630.12318079633,914.677285,47049.386159999995,949486.2937693499,27914.309460186996,60774.13463885199,1263.5210609999997,236411.961507,13076.701009478318,64180.89619,41700.60378947832,13626.165116,8436.304346,118714.7473583846,51690.08216527511,39283.60360227512,90973.68576755023,27741.061590834383,249284.85202209005
2013-10,150769.98777871625,149823.41588071626,179417.5942517994,505664.7217684751,92356.33582999998,78964.602770016,1667562.664004,558319.1063560001,291.19751499999984,207425.748807,-946.5718979999983,21004.061713333333,525181.9369064108,-1670.4833019999999,5008.18392,1030846.658674886,530.663536,275269.98582892504,1603.398972,124888.88696299994,1125096.4942776698,38678.029460975995,77294.11946801601,1489.3394530000003,273657.891755,15063.666313597954,93558.03265000001,48391.888848597955,14407.76397,16166.116208,147727.71069849742,60441.16577041586,46903.46568641587,107344.63145683173,40383.0792416657,210506.9668880789
2013-11,129351.15556227017,128879.83623727017,155737.1793563785,422491.9670844414,102528.93017699999,67776.251030946,1971934.65374,598743.547367,182.77351899999985,215417.641962,-471.31932499999857,25054.56124033333,508139.9318808746,2339.2152599999995,4383.749722,930631.898965316,-34919.058621,266767.6240852583,2604.72362,181503.74583300005,990056.8665857099,26944.354005338,70115.466290946,1968.034434,211885.06028,18794.44729562846,66356.00694199998,55932.73124162846,15953.544268999998,11463.792253,129663.37350481215,52136.957009110825,36939.82185511082,89076.77886422165,40586.5946405905,214634.14217808863
2013-12,112974.58324824355,109556.42680624356,141142.89015002403,454503.83648585906,90649.293445,70234.492986971,1647668.042805,530190.625953,282.33107399999994,246906.495627,-3418.1564419999995,22993.82365933333,508612.251525276,11630.028610000001,4153.919371,963116.0880111351,-21286.079953999997,320847.74257849244,1934.242,-645374.8829269999,1226107.91040845,30304.116143954998,81864.521596971,1645.9283769999997,178197.43125,11684.850673284374,84838.63488400003,40242.96719328438,11194.347917000001,2498.8973739999997,97559.10930546299,52441.55918845951,28893.656816459516,81335.21600491903,16223.893300543961,218140.83389690748
2014-01,144127.06921400002,151332.26762600002,179725.78292199998,512789.20008000004,100510.127731,71378.37224200001,1921241.6821319999,603324.101946,-282.1213970000001,234582.102402,7205.198412,21425.752857,554447.1608,-1726.0536840000002,4382.575139000001,1067236.36088,-27438.018406,276262.372068,1791.5034,780148.95003,1038311.96896731,35606.393887,69652.31855800001,1395.626747,300092.702705,-12428.342723,78789.605151,57497.065745,11354.946202000001,5123.7462860000005,150333.743024,63407.203868000004,39400.337165,102807.541033,47526.201990999994,290427.867695
2014-02,165186.558567,160659.068537,188550.21349300002,448579.3343,104156.06477099999,74353.731754,1498636.536281,617454.185719,-1392.9589549999998,198521.093435,-4527.490030000004,24773.549345,522112.9489,-1635.4099110000002,3776.0366220000024,970692.2832,-14191.767262,277134.4218349999,3459.925821,372234.05777500005,1086154.575698,36583.323775,72718.321843,1159.8907420000003,197087.40300299998,-4761.9838500000005,79928.103483,46684.10079,10833.632425,2012.510546,161821.726897,81836.440862,34360.563529,116197.004391,45624.722506000006,198193.600369
2014-03,171472.966791,166834.29077000002,195162.090923,461976.27176,111307.894592,74717.708724,1655952.820999,659793.0525489999,434.2943429999998,269657.025327,-4638.676021000001,20807.962094000002,538986.814596,3383.3234549999997,4650.564801000002,1000963.086356,-33523.80246,301907.466612,5289.383924,-220102.661312,1179849.6743394902,37975.917852,78101.032179,1134.6570769999998,323589.18033999996,-15128.742481000001,86337.93813899999,57548.722895000006,12143.09636,3457.787051,147136.152516,53037.561665999994,39543.708623,92581.270289,54554.882227,247708.68193099997
2014-04,166246.75568499998,161478.55504099999,189964.31294099998,429971.82040699996,104166.13315799998,60082.33371199999,1976933.5556559998,689814.052252,1496.567988,209910.292918,-4768.200644,26612.555261999998,489489.366198,-2277.582663,4807.1064,919461.1866049999,15646.193315999999,292927.68074,2206.632417,371439.22348600003,1183116.33064836,35098.654284000004,57804.751049000006,993.750307,303906.21281,-9329.546261,77884.59915000001,53543.169269,17170.315069,5235.252157,139963.299865,73874.316846,38530.673845,112404.990691,27558.309173999995,275392.856308
2014-05,175301.11962099996,171042.85065999997,220148.03779299997,466610.95898,116178.943988,75535.49846200002,1723055.903823,691998.137737,-552.9218549999998,208819.94066599998,-4258.268961,24782.158658,515125.7693,-2361.204176,4466.021076000002,981736.7282799999,6809.154913,322279.99451900006,2783.634359,685554.90579,1308305.59982854,21116.614405,73174.29428600002,281.42199400000004,312557.766347,-7581.738807999998,108994.832308,59341.502468,13442.982307999999,1109.50038,117192.58744600003,78210.16176100001,47386.7969,125596.95866100001,-8404.371214999977,266889.6449000001
2014-06,149535.321395,145051.34577,193717.151184,441600.11544,102691.164518,70588.783221,1692434.651957,567045.869095,-2053.1849469999993,262284.906393,-4483.975625,23712.497371,501019.5112,-2509.8655889999995,4442.787928000001,942619.62664,4477.136810999997,308331.473043,2216.490343,647348.623636,1185055.86236432,29815.744427,68078.917632,541.407465,226495.282244,-12448.769764,105729.73461800002,58746.798148,11111.794036,5303.810947,102822.68403399998,49309.637317,29118.559111999995,78428.196429,24394.487604999973,283580.173855
2014-07,161817.434432,158610.26413199998,225293.676331,433879.5733,116886.29391800001,58899.010924,1917424.313551,588205.9734090001,-1853.053056,207912.249938,-3207.1703000000007,29660.046995,474218.9753,-4305.5169780000015,4864.513377000002,908098.5486,12620.872432,327743.003039,2513.48,681995.445174,1208434.9350578699,19614.533074,54593.493946,1017.970271,237431.73486000003,-9218.145874999997,101588.52969299999,53941.006906999995,19763.119691999997,6327.849698000001,129719.43994100002,55859.344336,37067.39159400001,92926.73593000001,36792.70401100001,289095.924022
2014-08,148327.903413,145334.27601099998,195780.10549000002,465253.63496000005,117210.073154,84160.35827499999,1517036.318672,628745.830062,493.6076840000002,200183.449471,-2993.627402,25920.361952,551510.319399,-2875.8341490000003,4106.825824000002,1016763.9543590001,323.0893200000028,337782.14629099995,2253.613,794930.6825390001,1337426.3523761197,23618.337256,81284.52412599999,690.74152,266471.755876,-3945.695232000002,156313.77892999997,46584.508369,16444.746574,5379.180493,145014.649843,66090.764398,40891.47552499999,106982.23992299999,38032.40992000002,250485.449048
2014-09,143559.875761,141771.56296799998,170561.580807,459814.62893500004,126426.82065000001,60068.645372000006,1618125.897557,633472.5532569999,853.061741,256698.1791,-1788.312793000001,26159.727977,522152.70629999996,-4220.814455,4741.317680000003,981967.335235,8082.885997000001,315965.55063899996,588.669193,795670.23213,1155455.01694982,28229.766091,55847.830917,1076.035178,271137.766132,-1270.0048229999993,109613.033201,50770.745775,18252.938731,6409.05466,115759.31939700003,52178.94820800001,34308.246683000005,86487.19489100002,29272.124506000007,276490.46822599997
2014-10,158847.669696,156408.52227000002,195984.239641,447976.70188,105166.401692,60715.287636999994,1974527.8655479997,639068.0216570001,74.59805499999993,227465.646624,-2439.147425999997,27710.278121000003,491616.58509,-2891.490589,5407.123949000003,939593.28697,-1085.0323849999986,322414.900198,850.838,753990.5052710001,1291806.5507811701,18720.904336,57823.79704799999,1395.861893,296512.340358,-3916.565209000002,121299.49771499999,55175.03620899999,19917.397072,7573.754026,138325.203927,49097.9552,42614.164808,91712.120008,46613.083919,264164.775741
2014-11,114399.15521900001,112325.93554,130209.55728000001,413882.18611999997,111458.74702500002,66861.600917,1723292.2578939998,654969.373352,109.07312200000001,241850.857823,-2073.2196790000007,22733.067648,495275.5466,-3290.121317,4450.529780999999,909157.73272,905.0694830000007,324128.009936,1306.497427,732503.02308,1253065.7202321899,27870.572693000002,63571.479600000006,1321.77566,248219.74704299998,2001.9724840000008,87043.479798,52798.898333000005,17860.371243,14482.386073,140844.82103400002,54753.21812500001,43802.715007000006,98555.933132,42288.88790200001,224106.07200100005
2014-12,155250.713401,153000.802731,182840.787649,453832.01674,106301.40436599999,57659.594186999995,1494995.7039410002,645342.517856,-69.98420099999976,212423.290096,-2249.910670000001,20871.742042,481266.1175,-5289.738969999999,4249.697494000002,935098.13424,7741.5489130000005,318733.458898,3031.8389779999998,762329.6572410001,1212918.7430298503,24355.459488,52369.855217000004,1756.809655,261446.91469,-1738.516292000002,124743.82405300002,44280.35006199999,19349.781011000003,9056.391115999999,129606.208578,66344.389816,44591.428220999995,110935.81803699999,18670.390541000015,276127.786726
2015-01,140308.26746899998,138611.952719,185873.113114,415935.89334,117560.524856,81069.38546399998,1497523.79368,549595.2299746666,743.416536,201856.027747,-1696.3147499999986,21517.283682,524307.0,-1487.53332,4653.150269000001,940242.89334,7673.024507000002,305743.15617567004,1130.6173800000001,834566.444098,1208918.49352867,37183.256519999995,79581.85214399997,1720.649864,263152.65708199993,-13057.561521,96933.66938999998,62870.898358000006,17412.500945999996,4568.577029,131086.81424700003,72969.11782700001,48106.52738800001,121075.64521500003,10011.16903200002,322901.13711899996
2015-02,168540.188528,164200.24586999998,254399.34508300002,426333.63178,106947.64657,64999.424425,1024691.3437549999,614606.7738826667,-988.0478409999997,237533.183042,-4339.942657999999,18076.004458,520528.976,-3326.503102,4274.272953000001,946862.60778,6756.319775999999,312798.05509467,1209.258,583762.408013,1231221.19712667,38249.669636000006,61672.921322999995,1331.381786,263095.127936,-7331.313157999999,97012.03160000003,51433.023739,17871.140625,6214.684327,153940.345065,77414.841233,53421.245861999996,130836.087095,23104.25796999999,307774.454585
2015-03,148267.213435,155470.11822200002,180551.329709,484016.36296,119731.537762,80474.92854800001,1379451.635662,642516.2473796667,662.22059,257247.295406,7202.904787000001,24083.3063,458751.020371,-973.7184410000009,4763.629109,942767.383331,7916.872649,359395.41331567,2361.958,775210.610432,1352247.15732867,38239.228148,79501.21010699999,1467.1738500000001,257423.60548300005,2397.4702640000005,101616.935093,59651.59996099999,15653.7371,4288.8973559999995,172741.03097500003,91914.028688,57345.121521,149259.150209,23481.880766000017,316506.435639
2015-04,161178.37961499998,158135.03379199997,221391.090187,426548.94899999996,103353.43242,104253.32352199999,1101287.767458,634014.2153696667,-76.28428600000007,194441.780487,-3043.3458230000015,22982.521688,431249.031442,-2843.087466,5420.814508,857797.980442,5996.591076999999,378568.28151567007,4539.042615,819328.552486,1308424.91760467,41077.537640999995,101410.236056,3471.725993,302648.982045,259.3538040000012,129386.981021,53379.41850200001,23101.185335,18857.25323,133256.346221,59144.280156,55197.486134000006,114341.76629,18914.579931000007,295696.721389
2015-05,162259.809943,154718.013818,193011.480901,501950.776621,110042.63656200003,110774.55091300003,1064799.001775,586992.3742906667,-389.4964900000002,260175.742244,-7541.796124999999,14075.39501,461093.0,-3563.1832050000003,5101.235339,963043.776621,8296.479760999999,346036.01160867006,2871.2129999999997,798354.55475,1339594.17102267,48178.350164999996,107211.36770800003,1918.2305690000003,282093.818611,-1222.8736909999998,135737.678988,52883.987187000006,17046.610504999997,2523.850569,139301.134217,66080.343301,50029.998104000006,116110.34140500001,23190.792811999992,314736.188997
2015-06,146888.744106,142915.79851599998,177041.525352,441314.785187,107151.99090100001,114356.540811,1147155.88354,567131.0484356667,-249.9444040000003,195726.695194,-3972.9455899999994,18088.209673999998,479004.0,-1728.591335,5328.786794,920318.785187,4369.769149000001,357648.4403146701,3951.437,724050.982552,1328811.83361867,37038.726181,112627.949476,3789.455444,261440.49900200003,-2669.6709459999984,119010.22174699997,48036.182054000004,27968.353418000002,4234.130344,165077.47984400002,76333.94568100001,57290.173753999996,133624.119435,31453.360409000008,281221.863716
2015-07,129237.19265299999,126469.08525599999,144395.87619600003,358889.061201,112788.778011,108174.067005,1208357.933349,592498.9472596666,-126.22684100000015,184871.151351,-2768.1073970000007,19560.176449000002,595780.0005,-3479.2296029999998,5242.646301,954669.061701,2149.585151999998,352844.06132567,2288.356,877811.08334,1267957.18544067,42345.758299,104694.837402,3108.6282759999995,251998.304367,-4068.7736540000005,110230.12791499999,53780.34055,20447.427915,4839.755861000001,192873.78034,85539.38355700001,63137.354810000004,148676.738367,44197.041973,292735.07063
2015-08,133661.401874,131698.29858400003,201487.735732,379316.88269,111384.995453,95753.611271,1001754.6594690001,617343.3090626667,60.80445299999997,182508.064687,-1963.103289999999,16542.321724999998,591617.0,-3812.6266290000003,4754.804726,970933.88269,9576.120366000001,352173.80480467004,2948.582,741764.43032,1306852.25358267,36489.816943,91940.984642,629.929669,355648.741298,3349.3546289999995,138872.05685799997,42492.395047,20751.931685,14976.87735,125090.91810100002,47012.201259,56644.49373400001,103656.69499300001,21434.223108000013,312241.875066
2015-09,161480.971348,159961.83739,198784.769187,403157.66058,104920.23542800001,99151.09079900001,1334791.7633960003,646377.9520976666,-248.22123799999963,178709.99467999997,-1519.1339579999994,22408.998292,563453.0,-3346.1511219999998,4834.31719,966610.66058,1383.2411219999985,339652.86054767005,3404.379,846765.661538,1323934.25414567,30823.099752000002,95804.939677,778.816839,272007.598713,-3476.507168,173017.5188,51278.263316,23693.297392,3732.228167,117590.96526600001,43881.15676,42230.892639,86112.049399,31478.91586700001,339780.11319999996
2015-10,168754.68375099998,165108.69714799998,222494.223343,334503.162024,103302.50897699999,52168.10922,1427208.3420300002,634061.6667346667,100.26908400000002,235737.091726,-3645.9866029999994,16926.840633,356753.97,-3705.3223770000004,4380.8074719999995,691257.1320239999,4965.028136999999,345007.01415267005,5600.845532,798621.8559580001,1236136.1731976701,40664.064013,48462.786843,1581.1759740000002,135366.943534,9672.021015,94229.06351299997,55114.233601,17230.400433000003,1216.465116,130511.167735,49770.243061,57159.75096500001,106929.994026,23581.173708999995,288482.01391100005
